,MANDT,MBLNR,MJAHR,VGART,BLART,BLAUM,BLDAT,BUDAT,CPUDT,CPUTM,AEDAT,USNAM,TCODE,XBLNR,BKTXT,FRATH,FRBNR,WEVER,XABLN,AWSYS,BLA2D,TCODE2,BFWMS,EXNUM,SPE_BUDAT_UHR,SPE_BUDAT_ZONE,LE_VBELN,SPE_LOGSYS,SPE_MDNUM_EWM,GTS_CUSREF_NO,KNUMV
158,400,4900133065,2021,WR,WA,PR,20210220,20210220,20210220,41021,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
159,400,4900133066,2021,WR,WA,PR,20210220,20210220,20210220,41035,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
160,400,4900133067,2021,WR,WA,PR,20210220,20210220,20210220,41035,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
161,400,4900133068,2021,WR,WA,PR,20210220,20210220,20210220,41134,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
162,400,4900133069,2021,WR,WA,PR,20210220,20210220,20210220,41134,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
163,400,4900133070,2021,WR,WA,PR,20210220,20210220,20210220,41221,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
164,400,4900133071,2021,WR,WA,PR,20210220,20210220,20210220,41221,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
165,400,4900133072,2021,WR,WA,PR,20210220,20210220,20210220,41302,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
166,400,4900133073,2021,WR,WA,PR,20210220,20210220,20210220,41303,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
167,400,4900133074,2021,WR,WA,PR,20210220,20210220,20210220,41353,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
168,400,4900133075,2021,WR,WA,PR,20210220,20210220,20210220,41356,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
169,400,4900133076,2021,WR,WA,PR,20210220,20210220,20210220,41402,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
170,400,4900133077,2021,WR,WA,PR,20210220,20210220,20210220,41402,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
171,400,4900133078,2021,WR,WA,PR,20210220,20210220,20210220,41524,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
172,400,4900133079,2021,WR,WA,PR,20210220,20210220,20210220,41525,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
173,400,4900133080,2021,WR,WA,PR,20210220,20210220,20210220,41546,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
174,400,4900133081,2021,WR,WA,PR,20210220,20210220,20210220,41546,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
175,400,4900133082,2021,WR,WA,PR,20210220,20210220,20210220,41802,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
176,400,4900133083,2021,WR,WA,PR,20210220,20210220,20210220,41803,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
177,400,4900133084,2021,WR,WA,PR,20210220,20210220,20210220,42004,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
178,400,4900133085,2021,WR,WA,PR,20210220,20210220,20210220,42004,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
179,400,4900133086,2021,WR,WA,PR,20210220,20210220,20210220,42016,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
180,400,4900133087,2021,WR,WA,PR,20210220,20210220,20210220,42017,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
181,400,4900133088,2021,WR,WA,PR,20210220,20210220,20210220,42026,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
182,400,4900133089,2021,WR,WA,PR,20210220,20210220,20210220,42027,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
183,400,4900133090,2021,WR,WA,PR,20210220,20210220,20210220,42044,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
184,400,4900133091,2021,WR,WA,PR,20210220,20210220,20210220,42044,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
185,400,4900133092,2021,WR,WA,PR,20210220,20210220,20210220,42104,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
186,400,4900133093,2021,WR,WA,PR,20210220,20210220,20210220,42104,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
187,400,4900133094,2021,WR,WA,PR,20210220,20210220,20210220,42132,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
188,400,4900133095,2021,WR,WA,PR,20210220,20210220,20210220,42132,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
189,400,4900133096,2021,WR,WA,PR,20210220,20210220,20210220,42200,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
190,400,4900133097,2021,WR,WA,PR,20210220,20210220,20210220,42200,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
191,400,4900133098,2021,WR,WA,PR,20210220,20210220,20210220,42227,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
192,400,4900133099,2021,WR,WA,PR,20210220,20210220,20210220,42227,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
193,400,4900133100,2021,WR,WA,PR,20210220,20210220,20210220,42240,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
194,400,4900133151,2021,WR,WA,PR,20210220,20210220,20210220,43515,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
195,400,4900133152,2021,WR,WA,PR,20210220,20210220,20210220,43538,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
196,400,4900133153,2021,WR,WA,PR,20210220,20210220,20210220,43538,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
197,400,4900133154,2021,WR,WA,PR,20210220,20210220,20210220,43602,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
198,400,4900133155,2021,WR,WA,PR,20210220,20210220,20210220,43602,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
199,400,4900133156,2021,WR,WA,PR,20210220,20210220,20210220,43633,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
200,400,4900133157,2021,WR,WA,PR,20210220,20210220,20210220,43633,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
201,400,4900133158,2021,WR,WA,PR,20210220,20210220,20210220,43703,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
202,400,4900133159,2021,WR,WA,PR,20210220,20210220,20210220,43703,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
203,400,4900133160,2021,WR,WA,PR,20210220,20210220,20210220,43728,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
204,400,4900133161,2021,WR,WA,PR,20210220,20210220,20210220,43728,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
205,400,4900133162,2021,WR,WA,PR,20210220,20210220,20210220,43750,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
206,400,4900133163,2021,WR,WA,PR,20210220,20210220,20210220,43750,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
207,400,4900133164,2021,WR,WA,PR,20210220,20210220,20210220,43803,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
208,400,4900133165,2021,WR,WA,PR,20210220,20210220,20210220,43804,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
209,400,4900133166,2021,WR,WA,PR,20210220,20210220,20210220,43817,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
210,400,4900133167,2021,WR,WA,PR,20210220,20210220,20210220,43818,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
211,400,4900133168,2021,WR,WA,PR,20210220,20210220,20210220,43831,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
212,400,4900133169,2021,WR,WA,PR,20210220,20210220,20210220,43831,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
213,400,4900133170,2021,WR,WA,PR,20210220,20210220,20210220,43855,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
214,400,4900133171,2021,WR,WA,PR,20210220,20210220,20210220,43855,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
215,400,4900133172,2021,WR,WA,PR,20210220,20210220,20210220,43911,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
216,400,4900133173,2021,WR,WA,PR,20210220,20210220,20210220,43912,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
217,400,4900133174,2021,WR,WA,PR,20210220,20210220,20210220,43916,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
218,400,4900133175,2021,WR,WA,PR,20210220,20210220,20210220,43916,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
219,400,4900133176,2021,WR,WA,PR,20210220,20210220,20210220,43922,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
220,400,4900133177,2021,WR,WA,PR,20210220,20210220,20210220,43922,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
221,400,4900133178,2021,WR,WA,PR,20210220,20210220,20210220,43927,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
222,400,4900133179,2021,WR,WA,PR,20210220,20210220,20210220,43927,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
223,400,4900133180,2021,WR,WA,PR,20210220,20210220,20210220,43933,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
224,400,4900133181,2021,WR,WA,PR,20210220,20210220,20210220,43933,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
225,400,4900133182,2021,WR,WA,PR,20210220,20210220,20210220,43938,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
226,400,4900133183,2021,WR,WA,PR,20210220,20210220,20210220,43938,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
227,400,4900133184,2021,WR,WA,PR,20210220,20210220,20210220,43940,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
228,400,4900133185,2021,WR,WA,PR,20210220,20210220,20210220,43940,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
229,400,4900133186,2021,WR,WA,PR,20210220,20210220,20210220,43947,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
230,400,4900133187,2021,WR,WA,PR,20210220,20210220,20210220,43947,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
231,400,4900133188,2021,WR,WA,PR,20210220,20210220,20210220,43952,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
232,400,4900133189,2021,WR,WA,PR,20210220,20210220,20210220,43952,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
233,400,4900133190,2021,WR,WA,PR,20210220,20210220,20210220,44006,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
234,400,4900133191,2021,WR,WA,PR,20210220,20210220,20210220,44006,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
235,400,4900133192,2021,WR,WA,PR,20210220,20210220,20210220,44016,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
236,400,4900133193,2021,WR,WA,PR,20210220,20210220,20210220,44016,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
237,400,4900133194,2021,WR,WA,PR,20210220,20210220,20210220,44043,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
238,400,4900133195,2021,WR,WA,PR,20210220,20210220,20210220,44043,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
239,400,4900133196,2021,WR,WA,PR,20210220,20210220,20210220,44124,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
240,400,4900133197,2021,WR,WA,PR,20210220,20210220,20210220,44124,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
241,400,4900133198,2021,WR,WA,PR,20210220,20210220,20210220,44631,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
242,400,4900133199,2021,WR,WA,PR,20210220,20210220,20210220,44632,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
243,400,4900133200,2021,WR,WA,PR,20210220,20210220,20210220,44829,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
244,400,4900133003,2021,WR,WA,PR,20210220,20210220,20210220,15504,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
245,400,4900133009,2021,WR,WA,PR,20210220,20210220,20210220,15517,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
246,400,4900133010,2021,WR,WA,PR,20210220,20210220,20210220,15518,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
247,400,4900133012,2021,WR,WA,PR,20210220,20210220,20210220,15522,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
248,400,4900133013,2021,WR,WA,PR,20210220,20210220,20210220,15522,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
249,400,4900133554,2021,WR,WA,PR,20210220,20210220,20210220,81451,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
250,400,4900133555,2021,WR,WA,PR,20210220,20210220,20210220,81503,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
251,400,4900133556,2021,WR,WA,PR,20210220,20210220,20210220,81505,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
252,400,4900133557,2021,WR,WA,PR,20210220,20210220,20210220,81507,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
253,400,4900133558,2021,WR,WA,PR,20210220,20210220,20210220,81508,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
254,400,4900133559,2021,WR,WA,PR,20210220,20210220,20210220,81515,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
255,400,4900133560,2021,WR,WA,PR,20210220,20210220,20210220,81516,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
256,400,4900133561,2021,WR,WA,PR,20210220,20210220,20210220,81548,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
257,400,4900133562,2021,WR,WA,PR,20210220,20210220,20210220,81549,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
258,400,4900133563,2021,WR,WA,PR,20210220,20210220,20210220,81715,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
259,400,4900133564,2021,WR,WA,PR,20210220,20210220,20210220,81715,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
260,400,4900133565,2021,WA,WA,PR,20210220,20210220,20210220,81726,0,ALMACENMP6, , , ,0, ,2, ,CRPCLNT400, ,MB1B, , ,0, , , , , , 
261,400,4900133566,2021,WR,WA,PR,20210220,20210220,20210220,81735,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
262,400,4900133567,2021,WR,WA,PR,20210220,20210220,20210220,81735,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
263,400,4900133568,2021,WR,WA,PR,20210220,20210220,20210220,81752,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
264,400,4900133569,2021,WR,WA,PR,20210220,20210220,20210220,81753,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
265,400,4900133570,2021,WR,WA,PR,20210220,20210220,20210220,81802,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
266,400,4900133571,2021,WR,WA,PR,20210220,20210220,20210220,81802,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
267,400,4900133573,2021,WR,WA,PR,20210220,20210220,20210220,81829,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
268,400,4900133574,2021,WR,WA,PR,20210220,20210220,20210220,81830,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
269,400,4900133576,2021,WR,WA,PR,20210220,20210220,20210220,82039,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
270,400,4900133577,2021,WR,WA,PR,20210220,20210220,20210220,82040,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
271,400,4900133578,2021,WR,WA,PR,20210220,20210220,20210220,82045,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
272,400,4900133579,2021,WR,WA,PR,20210220,20210220,20210220,82047,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
273,400,4900133580,2021,WR,WA,PR,20210220,20210220,20210220,82046,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
274,400,4900133581,2021,WR,WA,PR,20210220,20210220,20210220,82049,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
275,400,4900133582,2021,WR,WA,PR,20210220,20210220,20210220,82048,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
276,400,4900133583,2021,WR,WA,PR,20210220,20210220,20210220,82048,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
277,400,4900133584,2021,WR,WA,PR,20210220,20210220,20210220,82050,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
278,400,4900133585,2021,WR,WA,PR,20210220,20210220,20210220,82052,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
279,400,4900133586,2021,WR,WA,PR,20210220,20210220,20210220,82053,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
280,400,4900133587,2021,WR,WA,PR,20210220,20210220,20210220,82055,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
281,400,4900133588,2021,WR,WA,PR,20210220,20210220,20210220,82055,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
282,400,4900133589,2021,WR,WA,PR,20210220,20210220,20210220,82055,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
283,400,4900133590,2021,WR,WA,PR,20210220,20210220,20210220,82058,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
284,400,4900133591,2021,WR,WA,PR,20210220,20210220,20210220,82058,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
285,400,4900133592,2021,WR,WA,PR,20210220,20210220,20210220,82101,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
286,400,4900133593,2021,WR,WA,PR,20210220,20210220,20210220,82101,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
287,400,4900133594,2021,WR,WA,PR,20210220,20210220,20210220,82104,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
288,400,4900133595,2021,WR,WA,PR,20210220,20210220,20210220,82105,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
289,400,4900133596,2021,WR,WA,PR,20210220,20210220,20210220,82146,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
290,400,4900133597,2021,WR,WA,PR,20210220,20210220,20210220,82147,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
291,400,4900133647,2021,WR,WA,PR,20210220,20210220,20210220,84048,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
292,400,4900133648,2021,WR,WA,PR,20210220,20210220,20210220,84051,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
293,400,4900133649,2021,WR,WA,PR,20210220,20210220,20210220,84052,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
294,400,4900133650,2021,WR,WA,PR,20210220,20210220,20210220,84105,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
295,400,4900133651,2021,WR,WA,PR,20210220,20210220,20210220,84108,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
296,400,4900133652,2021,WR,WA,PR,20210220,20210220,20210220,84107,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
297,400,4900133653,2021,WR,WA,PR,20210220,20210220,20210220,84110,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
298,400,4900133654,2021,WR,WA,PR,20210220,20210220,20210220,84113,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
299,400,4900133655,2021,WR,WA,PR,20210220,20210220,20210220,84115,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
300,400,4900133656,2021,WR,WA,PR,20210220,20210220,20210220,84115,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
301,400,4900133657,2021,WR,WA,PR,20210220,20210220,20210220,84118,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
302,400,4900133658,2021,WR,WA,PR,20210220,20210220,20210220,84119,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
303,400,4900133659,2021,WR,WA,PR,20210220,20210220,20210220,84120,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
304,400,4900133660,2021,WR,WA,PR,20210220,20210220,20210220,84122,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
305,400,4900133661,2021,WR,WA,PR,20210220,20210220,20210220,84123,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
306,400,4900133662,2021,WR,WA,PR,20210220,20210220,20210220,84124,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
307,400,4900133663,2021,WR,WA,PR,20210220,20210220,20210220,84147,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
308,400,4900133664,2021,WR,WA,PR,20210220,20210220,20210220,84148,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
309,400,4900133665,2021,WR,WA,PR,20210220,20210220,20210220,84237,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
310,400,4900133666,2021,WR,WA,PR,20210220,20210220,20210220,84238,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
311,400,4900133667,2021,WR,WA,PR,20210220,20210220,20210220,84246,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
312,400,4900133668,2021,WR,WA,PR,20210220,20210220,20210220,84249,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
313,400,4900133669,2021,WA,WA,PR,20210220,20210220,20210220,84353,0,DESPACHO2, , , ,0, ,2, ,CRPCLNT400, ,MB1B, , ,0, , , , , , 
314,400,4900133670,2021,WA,WA,PR,20210220,20210220,20210220,84422,0,DESPACHO2, , , ,0, ,2, ,CRPCLNT400, ,MB1B, , ,0, , , , , , 
315,400,4900133671,2021,WA,WA,PR,20210220,20210220,20210220,84448,0,DESPACHO2, , , ,0, ,2, ,CRPCLNT400, ,MB1B, , ,0, , , , , , 
316,400,4900133672,2021,WR,WA,PR,20210220,20210220,20210220,84507,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
317,400,4900133673,2021,WR,WA,PR,20210220,20210220,20210220,84508,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
318,400,4900133674,2021,WA,WA,PR,20210220,20210220,20210220,84551,0,DESPACHO2, , , ,0, ,2, ,CRPCLNT400, ,MB1B, , ,0, , , , , , 
319,400,4900133675,2021,WR,WA,PR,20210220,20210220,20210220,85122,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
320,400,4900133676,2021,WR,WA,PR,20210220,20210220,20210220,85125,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
321,400,4900133677,2021,WR,WA,PR,20210220,20210220,20210220,85125,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
